,Patient_A_Suspected_Klinefelter,Patient_B_Suspected_NOA
ENSG00000221060,0.0,0.0
MIR1296,0.0,0.0
MIR1233-2,0.0,0.0
SNORD111,0.0,0.0
MIR320D2,0.0,0.0
ENSG00000221083,0.0,0.0
MIR1302-5,0.0,0.0
ENSG00000221093,0.0,0.0
SNORA11B,0.0,0.0
RNU6ATAC30P,0.0,0.0
SNORD110,5.880281407668884,0.0
MIR1224,0.0,0.0
ENSG00000221125,0.0,0.0
ENSG00000221139,0.0,0.0
ENSG00000221148,0.0,0.0
SNORA11F,0.0,12.28615831374768
MIR1207,0.0,0.0
ENSG00000221184,0.0,0.0
MIR548M,0.0,0.0
MIR1184-2,0.0,0.0
MIR1253,0.0,0.0
MIR1262,0.0,0.0
RNU6ATAC15P,0.0,0.0
MIR548E,0.0,0.0
RNU6ATAC27P,0.0,0.0
MIR1305,0.0,0.0
MIR548L,1.0251448004699542,0.0
MIR1285-2,0.0,0.0
MIR1258,0.0,0.0
SNORD88A,0.0,0.0
ENSG00000221245,0.0,0.0
MIR1263,0.0,0.0
RNU6ATAC37P,0.0,0.0
MIR1208,0.0,0.0
MIR548P,0.0,0.0
MIR1284,0.0,0.0
MIR1255A,0.0,0.0
MIR1302-8,0.0,0.0
MIR1237,0.0,0.0
MIR548I2,0.0,0.0
MIR1289-2,0.0,0.0
MIR663B,58.57490834479583,0.0
MIR548T,0.0,0.0
ENSG00000221300,0.0,0.0
SNORA79,0.0,0.0
MIR548I3,0.0,0.0
MIR1200,0.0,0.0
MIR548Q,2.867497785121771,0.0
ENSG00000221332,0.0,0.0
MIR548K,0.0,0.0
RNU6ATAC18P,0.0,0.0
ENSG00000221345,0.0,0.0
MIR548F5,0.0,0.0
MIR1288,0.0,0.0
RNU6ATAC20P,0.0,0.0
MIR1228,0.0,0.0
MIR548G,0.0,0.0
MIR1265,0.0,0.0
RNU6ATAC23P,0.0,0.0
SNORD88B,0.0,0.0
RNU6ATAC8P,0.0,0.0
MIR1295A,0.0,0.0
MIR1302-6,0.0,0.0
MIR1229,0.0,0.0
ENSG00000221398,0.0,0.0
SNORD3J,0.0,0.0
MIR320B2,0.9558532328854747,0.0
MIR1238,0.0,0.0
MIR1227,0.0,0.0
SNORA81,768.003180717974,0.0
MIR1283-1,0.0,0.0
MIR1294,0.0,0.0
MIR548F3,0.0,0.0
RNU4ATAC16P,17.595830538575076,0.0
RNU6ATAC31P,0.0,0.0
MIR548F4,0.0,0.0
MIR1301,0.0,0.0
ENSG00000221455,0.0,0.0
MIR1202,0.0,0.0
SNORA11C,1.1088710829037183,0.0
ENSG00000221461,0.0,0.0
MIR1277,0.0,0.0
MIR1271,0.0,0.0
MIR548AJ2,0.0,8.112837165252229
RNU6ATAC11P,0.0,0.0
SNORA11D,0.0,0.0
MIR1827,0.0,0.0
MIR1251,0.0,0.0
SNORA2C,17.033562768075548,0.0
MIR320C1,0.0,0.0
MIR548I4,0.0,0.0
ENSG00000221496,0.0,0.0
ENSG00000221498,0.0,0.0
SNORD100,0.0,0.0
MIR1245A,0.0,0.0
RNU6ATAC40P,0.0,0.0
MIR548O,0.0,0.0
SNORD111B,0.0,0.0
RNU6ATAC16P,0.0,0.0
MIR1285-1,0.0,0.0
MIR1185-1,0.0,0.0
RNU6ATAC41P,0.9517581789027605,0.0
MIR1184-1,0.0,0.0
MIR548H1,0.0,0.0
SNORD99,8.090122032718524,0.0
MIR1180,0.0,0.0
MIR1255B2,0.0,0.0
MIR1283-2,0.0,0.0
MIR1303,0.0,0.0
RNU6ATAC10P,0.0,0.0
MIR1269A,0.0,0.0
RNU6ATAC42P,0.0,0.0
RNU6ATAC35P,0.0,0.0
RNU6ATAC33P,0.0,0.0
RNU6ATAC21P,14.4087320190539,0.0
MIR1226,0.0,0.0
MIR1261,0.0,0.0
MIR548F1,0.0,0.0
MIR1249,0.0,0.0
RNU4ATAC2P,0.0,0.0
MIR1184-3,0.0,0.0
MIR1293,0.0,0.0
ENSG00000221611,0.0,0.0
MIR1185-2,0.0,0.0
MIR548H4,0.0,3.0829121184354733
MIR1302-4,15.598530123440487,0.0
MIR1179,0.0,0.0
ENSG00000221633,0.0,0.0
MIR1276,0.0,0.0
ENSG00000221638,0.0,0.0
ENSG00000221639,0.0,1.0656791364612053
MIR1268A,0.0,0.0
SNORA77,0.0,3.5299044089032803
MIR1233-1,0.0,0.0
MIR1267,0.0,0.0
MIR1225,0.0,0.0
MIR1290,0.0,0.0
MIR548N,14.59471359070329,0.0
ENSG00000221673,0.0,0.0
RNU6ATAC,36.70876534117779,0.0
MIR1278,0.0,0.0
MIR1275,0.0,0.0
MIR548H3,0.0,0.0
MIR302E,0.0,0.0
SNORA11E,0.0,0.0
MIR1298,0.0,0.0
ENSG00000221711,0.0,0.0
SNORA11,107.8918017200468,28.482420623710276
SNORA3C,0.0,0.0
RNU6ATAC25P,0.0,0.0
MIR548I1,26.085242643222614,2.909910760820962
MIR1203,0.0,0.0
SNORD93,0.0,0.0
MIR1197,0.0,0.0
SNORA11G,3.1106699048359987,0.0
ENSG00000221753,14.385045896478717,0.0
MIR1260A,0.0,0.0
MIR548J,0.0,0.0
MIR1289-1,0.0,0.0
MIR1302-7,0.0,0.0
MIR1205,0.0,0.0
MIR548F2,0.9038824724199984,0.0
MIR1183,17.023571402286247,0.0
MIR1252,0.0,0.0
MIR1282,0.0,0.0
MIR548H2,30.649938220154183,0.0
SNORD23,0.0,0.0
RNU6ATAC34P,0.0,0.0
MIR1256,11.314233981393944,0.0
OR6B1,12.43884085420007,1.1291437611871382
PPP3CB-AS1,70.14938359516742,42.50256089491325
EBF2,46.98533384546813,0.0
GAS8-AS1,5.668489611824841,0.0
C6orf226,92.5219773620991,365.62950834883037
PPP3R1,257.8709643630541,43.36310206395128
PSG3,33.09812501419898,6.984315686935592
FANCG,32.22030738388213,42.11355185864364
OR2A5,21.946078712218625,5.627264199139253
KRTAP10-9,14.982824927273912,0.0
AP4M1,30.36656266643926,65.98757910392891
OR4A5,0.0,0.0
C2orf16,53.768161943989796,18.02991877696131
DPP3P2,0.0,0.0
LINC02902,20.954379323595237,0.9913786659706082
ENSG00000221849,0.0,0.0
KRTAP1-5,0.0,0.0
TAS2R41,0.0,0.0
ENSG00000221857,0.0,0.0
OR2A12,43.931921636354744,0.0
KRTAP10-10,0.9665029654723681,0.0
KRTAP12-2,0.0,0.0
PLXNA4,59.03395533630033,1.1424590166377937
MAGEA3,0.0,0.0
CEBPD,364.3742326243901,37.515217341562746
ZNF816-ZNF321P,0.0,0.0
PSG7,10.573921090150703,1.9733341556274528
MRPS21P3,0.0,0.0
KRTAP1-3,0.0,0.0
OR3A2,32.40357437290784,30.279812429760238
ARIH2OS,13.368932980707545,36.61363964460778
ZBED8,29.471087536294792,67.86524974488387
HMSD,0.0,8.170139609299405
OR1C1,0.8787920982581734,2.3104155701399387
NPTXR,82.58730287825286,3.9479505072584917
FAM218BP,0.0,0.0
POM121L12,0.0,0.0
FAM200A,56.24831038600612,48.24086989416345
OR2F2,0.0,0.0
PPP2R2A,389.9888183878316,683.3869614464669
C19orf73,0.0,57.019022067657566
ZNF880,110.63103213773515,148.89651411528237
TRIM16,295.41468325330504,490.8591775678825
DENND10P1,0.0,0.0
OR6X1,0.0,0.0
HEPN1,0.0,0.0
OR2A25,0.0,1.9634369806418606
TAS2R40,0.0,0.0
OR2A14,0.0,0.0
TIGD1,443.10946957076317,216.98768750716695
FXYD7,0.0,0.0
XKR9,44.90654624327181,11.477110572673745
LINC01465,7.304451295956651,0.0
LINC02897,12.272163480402481,14.121004681907586
OR4C12,1.8920771799625218,0.0
SLC12A8,89.22836557526539,80.67383166055983
KIR2DS4,0.0,0.0
TMEM14EP,28.03175979943513,0.0
APOL6,340.2056309390786,23.143185835881503
FADS3,141.45170919272257,2854.5487186305018
OR2A1,58.89640756213166,5.0327764629495055
TTC4P1,0.0,0.0
GTF2H4.1,15.530921053950472,11.217435447512756
OR4E2,2.925251421127984,2.0503644441477853
CCNL2,532.2156914567591,155.53792544740037
UBA52,1899.3262984720523,5659.413131827796
MYBPHL,0.0,0.0
PPT2.3,33.481545180094564,36.01252928306339
OR2A2,0.0,0.0
EXOC3-AS1,19.66166291857212,129.8744861923559
ZNF630,58.142561508720306,6.1707774505831665
OR52B4,16.335183952033226,0.0
ENSG00000222000,0.0,0.0
ENSG00000222001,0.0,0.0
LINC02860,9.734082374800103,0.0
LINC01118,13.676288849187337,0.9596334897903956
ENSG00000222007,0.0,0.0
BTBD19,279.89020234440636,3.9046129607066686
FAM185A,35.204567030482394,71.46494679058657
ENSG00000222012,6.6707630881350415,0.0
RAB6C,0.0,2.9316142460834445
ENSG00000222017,0.0,0.0
C21orf140,0.0,0.0
URAHP,0.0,1.9885588589518677
HDAC4-AS1,30.879700625473106,144.2698339821755
ENSG00000222022,0.0,0.0
ENSG00000222024,11.729798449531017,0.0
PSMB11,0.0,0.0
LINC01793,9.147631125044565,0.0
ENSG00000222031,11.46924481692068,0.0
ENSG00000222032,0.0,0.0
LINC01124,0.0,0.0
KIAA2012-AS1,37.65353522416063,28.914082500340918
POTEM,158.0069952920797,126.05484468812749
IGLC6,0.0,0.0
POTEJ,0.0,0.0
CYTOR,101.9131638667232,6.262841397861121
ENSG00000222042,0.0,0.0
ENSG00000222043,0.0,433.9056592358227
ENSG00000222044,7.4654489811211775,24.39739068783462
DCDC2B,0.0,0.0
C10orf55,0.0,0.0
RNU6-1165P,6.197598851429303,0.0
RNA5SP177,0.0,0.0
RNU4-62P,0.0,0.0
RNU4-86P,2.003562288572624,0.0
RN7SKP154,14.63518231777568,0.0
RN7SKP285,0.0,0.0
MIR1915,0.0,0.0
ENSG00000222072,0.0,0.0
RNU2-3P,0.0,0.0
RN7SKP110,0.0,0.0
RNU6-721P,0.0,0.0
RNU6-908P,0.0,0.0
RNU2-65P,0.0,1.1862573395797156
ENSG00000222095,0.0,0.0
RN7SKP32,0.0,0.0
RN7SKP232,0.0,0.0
RN7SKP117,0.0,0.0
RNA5SP317,0.0,0.0
RN7SKP148,0.0,0.0
RN7SKP16,0.0,0.0
RNU6-985P,0.0,0.0
RNA5SP487,0.0,0.0
RNU6-648P,0.0,0.0
RNA5SP390,0.0,0.0
RNU2-9P,0.0,0.0
RNA5SP36,0.0,0.0
RNU6-380P,0.0,0.0
ENSG00000222145,0.0,0.0
RNU4-37P,0.0,0.0
RNY4P30,0.0,0.0
RNA5SP239,0.0,0.0
RN7SKP218,0.0,0.0
ENSG00000222160,0.0,0.0
RN7SKP151,0.0,0.0
RN7SKP266,0.0,0.0
RNU6-257P,0.0,0.0
RN7SKP146,0.0,0.0
RNU4-30P,0.0,0.0
RNA5SP181,0.0,0.0
RN7SKP26,0.0,0.0
RNA5SP156,0.0,0.0
ENSG00000222185,0.0,0.0
RNU4-26P,0.0,0.0
RNA5SP266,0.0,0.0
ENSG00000222206,0.0,0.0
RNA5SP407,0.0,0.0
RNA5SP129,0.0,0.0
RNA5SP56,0.0,0.0
RN7SKP65,0.0,0.0
RNU6-588P,0.0,0.0
RN7SKP129,0.0,0.0
RNU2-17P,0.0,1.1140825135402408
ENSG00000222224,0.0,0.0
RNU6-447P,0.0,0.0
RNA5SP158,0.0,0.0
RNU2-54P,0.0,0.0
RNA5SP89,0.0,0.0
RNA5SP163,0.0,0.0
RNU2-43P,0.0,0.0
RN7SKP156,0.0,0.0
RNA5SP431,0.0,0.0
MIR1471,0.0,0.0
RNA5SP201,0.0,0.0
RNU6-262P,14.068306626721919,0.0
RNA5SP95,0.0,0.0
RNU6-101P,0.0,0.0
RN7SKP199,0.0,0.0
RN7SKP114,7.853658842652862,0.0
RNU6-757P,0.0,0.0
RNU6-892P,12.76791525893276,0.0
RNA5SP425,0.0,0.0
RNU2-33P,0.0,0.0
RN7SKP111,0.0,0.0
RNU6-584P,0.0,0.0
RNA5SP193,0.0,0.0
RNU6-1043P,10.912261627067007,0.0
RNU2-36P,0.0,0.0
RNU6-1156P,0.0,0.0
RNU2-21P,0.0,0.0
RNA5SP371,0.0,0.0
RNU6-935P,0.0,0.0
ENSG00000222305,0.0,0.0
RNA5SP198,0.0,0.0
RNA5SP178,0.0,0.0
RN7SKP267,0.0,0.0
RNU6-1118P,0.0,0.0
RNA5SP118,0.0,0.0
RNU6-1050P,0.0,0.0
MIR1912,0.0,0.0
RNU6-855P,0.0,0.0
RNU2-2P,293.2780302186377,0.0
RNU6-1076P,0.0,0.0
ENSG00000222335,5.1681703365450975,0.0
RN7SKP225,11.960448971109598,0.0
RNU6-174P,0.0,0.0
RN7SKP139,0.0,0.0
RNU6-613P,30.761231041230175,0.0
SNORD19C,0.0,0.0
RNA5SP237,0.0,0.0
RNY1P15,15.140387344586316,0.0
RN7SKP221,0.0,0.0
RNU2-29P,2.068953135547761,0.0
RNU6-710P,0.0,0.0
RNU2-20P,0.0,0.0
RNU6-355P,0.0,0.0
RNU6-1186P,0.0,0.0
RNU4-34P,0.0,0.0
SNORD12B,13.30916992627168,0.0
SNORA36B,0.0,2.1954966091221717
RN7SKP202,0.0,0.0
RN7SKP127,0.0,0.0
RN7SKP152,0.9902196658701856,0.0
RNA5SP44,0.0,0.0
RNA5SP203,0.0,0.0
RN7SKP158,0.0,0.0
RN7SKP86,0.9862025830610056,0.0
RNU2-28P,0.0,0.0
ENSG00000222394,0.0,0.0
ENSG00000222395,0.0,0.0
RN7SKP229,0.0,0.0
RNU6-554P,0.0,0.0
RNU6-791P,0.0,0.0
RN7SKP281,2.1042331269290266,1.065536665647749
RNU4-65P,0.0,0.0
RNA5SP80,0.0,0.0
ENSG00000222412,0.0,0.0
RN7SKP125,0.0,0.0
RNU2-59P,0.0,0.0
RNA5SP274,0.0,0.0
RNA5SP113,0.0,0.0
RNA5SP511,0.0,0.0
ENSG00000222421,0.0,0.0
RNU2-50P,0.0,0.0
RNA5SP338,0.9923756354850964,0.0
RNA5SP231,0.0,0.0
RNU6-955P,0.0,0.0
ENSG00000222430,0.0,0.0
RNU6-141P,0.0,0.0
ENSG00000222432,0.0,0.0
RN7SKP278,0.0,0.0
RNU6-1077P,0.0,0.0
RNU6-994P,16.812770331849247,0.0
RNU2-26P,0.0,0.0
RN7SKP56,6.6345120575607215,0.0
RN7SKP150,5.700200327546007,0.0
RNU6-1140P,0.0,0.0
RN7SKP143,0.0,0.0
RN7SKP59,0.0,0.0
RNA5SP296,0.0,0.0
RNU6-121P,0.0,0.0
RNA5SP293,0.0,0.0
RN7SKP271,0.0,0.0
RNU2-5P,0.0,5.935872149244929
ENSG00000222467,0.0,0.0
RNA5SP261,0.0,0.0
RN7SKP7,10.172258474119145,0.0
RNU2-23P,0.0,0.0
RNU6-77P,0.0,0.0
RNU6-285P,0.0,0.0
SNORA79B,17.621010559006812,0.0
RNU6-712P,0.0,0.0
RN7SKP200,0.0,0.0
RN7SKP177,0.0,0.0
RNA5SP475,0.0,0.0
RNU4-25P,0.0,0.0
ENSG00000222503,0.0,0.0
ENSG00000222506,0.0,0.0
ENSG00000222509,0.0,0.0
ENSG00000222511,0.0,3.1288104357439632
RN7SKP223,0.0,0.0
RN7SKP240,0.0,0.0
RNA5SP451,0.0,0.0
RNU6-519P,0.0,0.0
RN7SKP109,0.0,0.0
ENSG00000222529,0.0,0.0
MIR1468,0.0,0.0
RNU6-705P,0.0,0.0
RNU2-39P,0.0,2.7461725089751448
RN7SKP220,0.0,0.0
RNU6-735P,0.0,0.0
RNA5SP251,0.0,0.0
RNA5SP60,0.0,0.0
RNU6-1064P,0.0,0.0
RNU4-43P,0.0,0.0
RNU6-1025P,0.0,0.0
RN7SKP61,0.0,0.0
RNA5SP345,0.0,0.0
ENSG00000222579,0.0,0.0
RNU2-47P,13.525635855720177,0.0
RNU2-66P,2.879264011017675,0.0
RN7SKP222,0.0,0.0
RNA5SP494,0.0,0.0
ENSG00000222588,0.0,0.0
RN7SKP159,0.0,0.0
RNU6-887P,10.36231560013359,0.0
RN7SKP235,0.0,0.0
RNU2-49P,0.0,0.0
ENSG00000222601,0.0,0.0
ENSG00000222604,0.0,0.0
RNU6-628P,0.0,0.0
RNA5SP504,0.0,0.0
RNU4-69P,0.0,0.0
RNU6-402P,0.0,0.0
RNU2-52P,0.0,0.0
ENSG00000222613,0.0,0.0
ENSG00000222614,0.0,0.0
RN7SKP27,0.0,0.0
RN7SKP254,0.0,0.0
RNU6-1100P,0.0,0.0
RNU2-15P,0.0,0.0
RNU2-48P,0.0,0.0
RNU2-37P,0.0,0.0
RNU2-42P,0.0,0.0
RN7SKP131,0.0,0.0
RNU6-1203P,0.0,0.0
RN7SKP54,0.0,0.0
RNU2-51P,0.0,0.0
RNU2-16P,0.0,0.0
ENSG00000222649,10.955960712593601,0.9079015060128821
RNU2-70P,0.0,3.281070328502272
RNU6-248P,0.0,0.0
ENSG00000222658,0.0,0.0
RNU2-8P,0.0,0.0
RNU4-55P,0.0,0.0
RN7SKP123,0.0,0.0
ENSG00000222666,0.0,0.0
RNU6-394P,0.0,0.0
RNA5SP146,0.0,0.0
RN7SKP213,1.0326105096894098,0.0
RNU6-1267P,0.0,0.0
RNA5SP38,0.0,0.0
RN7SKP119,2.9752700380844566,0.0
RNU4-72P,18.521360289407145,0.0
RNU6-733P,0.0,0.0
RN7SKP120,0.0,0.0
ENSG00000222698,0.0,0.0
ENSG00000222701,0.0,0.0
RN7SKP182,0.0,0.0
RN7SKP39,0.0,0.0
RN7SKP89,0.0,0.0
RN7SKP51,0.0,0.0
RN7SKP38,9.207741776179375,0.0
MIR1911,0.0,0.0
RN7SKP188,1.0208504710502209,13.990525088996035
RNU2-63P,0.0,23.499819510009935
RNU2-7P,0.0,0.0
RNU4-64P,0.0,0.0
RNY4P29,0.0,0.0
RNU4-6P,0.0,0.0
RNA5SP328,0.0,0.0
RNA5SP229,0.0,1.034131456015394
RNU6-1190P,0.0,0.0
RN7SKP166,6.167917298529135,0.0
RNA5SP25,0.0,0.0
RNU4-46P,0.0,0.0
RN7SKP206,0.0,0.0
RNU4-53P,0.0,0.0
RNU6-684P,0.0,0.0
RN7SKP106,14.26151019189347,0.0
RNU2-40P,0.0,0.0
ENSG00000222767,0.0,0.0
RN7SKP121,0.0,0.0
RNU6-233P,4.047209543653507,0.0
RNA5SP144,0.0,0.0
RN7SKP212,0.0,0.0
RN7SKP91,2.086516833090132,0.0
RNU2-38P,0.0,0.0
RNU4-14P,0.0,0.0
RNU6-67P,0.0,0.0
RNU6-860P,0.0,0.0
RNU4-83P,0.0,0.0
RNU6-383P,0.0,0.0
RNU2-62P,0.0,0.0
RNA5SP225,6.02596390612716,0.0
RNU4-47P,13.8263199908375,2.079523293568666
RNU2-68P,0.0,0.0
RNU4-27P,0.0,0.0
RN7SKP286,0.0,0.0
MIR1537,0.0,0.0
RNA5SP120,0.0,0.0
RNA5SP100,0.0,0.0
RNA5SP136,0.0,0.0
RN7SKP168,0.0,0.0
RNU6-321P,0.0,0.0
RN7SKP42,0.0,0.0
RNA5SP21,0.0,0.0
ENSG00000222852,0.0,0.0
RNA5SP59,0.0,0.0
RNU6-920P,0.0,0.0
RN7SKP136,0.9689868866020541,0.0
RNU6-1086P,0.0,0.0
RNU6-565P,0.0,0.0
RNU6-1328P,0.0,0.0
RNU4-78P,23.82133203979238,0.0
RN7SKP33,0.0,0.0
RN7SKP261,0.0,0.0
ENSG00000222881,0.0,0.0
ENSG00000222883,1.0382030269892122,0.0
RN7SKP29,0.0,0.0
RNU6-1068P,0.0,0.0
RNU6-1133P,0.0,0.0
RN7SKP97,0.0,0.0
RNU6-193P,0.0,0.0
RNU6-564P,0.0,0.0
RNA5SP29,0.0,0.0
RNA5SP104,0.0,0.0
RNA5SP501,0.0,0.0
RNU2-41P,0.0,0.0
RNU6-1148P,0.0,0.0
RN7SKP205,0.0,0.0
RNU6-172P,0.0,0.0
RN7SKP284,0.0,0.0
SNORD63B,0.0,0.0
RNU6-370P,0.0,0.0
ENSG00000222941,0.0,0.0
RN7SKP58,0.0,0.0
RN7SKP262,0.0,0.0
RNA5SP41,0.0,0.0
RNA5SP265,0.0,0.0
MIR1913,0.0,0.0
RNU6-272P,0.0,0.0
ENSG00000222966,0.0,0.0
RN7SKP8,6.385653449783983,0.0
RNA5SP222,0.0,0.0
RNU6-651P,0.0,0.0
RNU2-25P,0.0,0.0
RN7SKP228,2.0180216693270387,0.0
RN7SKP94,2.913900298964274,0.0
RN7SKP167,0.0,0.0
RN7SKP216,0.0,0.0
RNA5SP127,0.0,0.0
RNU2-14P,0.0,0.0
RNU5A-5P,0.0,0.0
RN7SKP68,1.0210936725641455,0.0
RNU4-22P,0.0,0.0
ENSG00000222997,0.0,0.0
RN7SKP259,0.0,0.0
RNU2-61P,0.0,0.0
RNA5SP184,0.0,0.0
ENSG00000223004,0.0,0.0
RN7SKP137,5.506664857547835,0.0
RN7SKP73,0.0,0.0
RN7SKP264,0.0,0.0
RNA5SP344,6.976678611163111,0.0
RNU6-1135P,0.0,0.0
RNA5SP306,0.0,0.0
ENSG00000223023,0.0,0.0
RNU6-55P,0.0,0.0
RN7SKP247,11.304886259336866,231.94983751121578
ENSG00000223027,0.0,1.6535287783902042
RNU6-284P,0.0,0.0
RN7SKP268,2.023857462446503,0.0
RN7SKP144,0.0,0.0
RN7SKP161,0.0,0.0
RNU6-130P,0.0,1.0177881029694913
RNA5SP369,0.0,0.0
RNU6-847P,0.0,0.0
RN7SKP169,0.9751339413900881,0.0
ENSG00000223060,0.0,0.0
RNU6-1245P,0.0,0.0
RNU6-325P,0.0,0.0
RN7SKP126,0.0,0.0
RNA5SP31,0.0,0.0
RNU2-55P,8.773871847719228,1.8819717861961958
ENSG00000223080,0.0,0.0
RNA5SP155,0.0,0.0
RNU6-602P,0.0,0.0
RMRPP5,0.0,0.0
RNA5SP115,0.0,0.0
RNU5E-9P,0.0,0.0
RNU2-72P,0.0,0.0
MIR1538,0.0,0.0
RNA5SP247,0.0,0.0
RN7SKP296,0.0,0.0
RN7SKP102,2.9743676977368265,0.0
RN7SKP181,0.0,0.0
RNU2-32P,0.0,0.0
RN7SKP263,0.0,0.0
RN7SKP140,0.0,0.0
RNA5SP304,0.0,0.0
RN7SKP207,0.0,0.0
RNA5SP450,0.0,10.147566820485414
RN7SKP252,0.0,0.0
RN7SKP112,0.0,0.0
RNU4-88P,0.0,0.0
RNU2-18P,0.0,0.0
RNY1P3,0.0,0.0
RNA5SP280,0.0,0.0
RN7SKP142,0.0,0.0
RNA5SP209,0.0,0.0
RN7SKP17,0.0,0.0
RNU4-61P,0.0,0.0
RNA5SP39,0.0,0.0
RNU6-373P,0.0,0.0
RNU6-1199P,0.0,0.0
ENSG00000223188,0.0,0.0
RNU6-177P,0.0,0.0
RN7SKP100,0.0,0.0
RNU6-293P,0.0,0.0
RNU6-1001P,0.0,0.0
RNU2-22P,0.0,0.0
RN7SKP297,0.0,0.0
RNA5SP221,0.0,0.0
RNU6-1217P,0.0,0.0
RNU4-74P,0.0,0.0
RNU6-607P,0.0,0.0
RNU6-938P,0.0,0.0
ENSG00000223220,0.0,0.0
RN7SKP192,0.0,0.0
SNORD71,0.0,0.0
RNU6-1054P,0.0,0.0
RN7SKP270,0.0,0.0
RNA5SP294,0.0,0.0
RNU4-63P,0.0,0.0
RNU2-64P,1.042300672937472,0.0
ENSG00000223254,0.0,0.0
RNU6-785P,0.0,0.0
RNU6-575P,0.0,0.0
RNA5SP508,0.0,0.0
RN7SKP194,0.0,0.0
RNA5SP492,19.21318971931097,0.0
RNU6-387P,0.0,0.0
RNU6-592P,0.0,0.0
RN7SKP53,0.0,0.0
ENSG00000223271,0.0,0.0
RN7SKP172,0.9588004442711375,0.0
RNA5SP498,0.0,0.0
RNU6-57P,15.419829395700283,0.0
RN7SKP85,1.8500030643494327,0.0
RN7SKP165,1.051980517027218,0.0
RNU6-195P,0.0,0.0
RNU6-954P,0.0,0.0
RNA5SP107,0.0,0.0
RNA5SP270,0.0,0.0
ENSG00000223294,0.0,0.0
RNY3P8,0.0,0.0
RN7SKP108,0.0,0.0
ENSG00000223300,0.0,0.0
ENSG00000223302,0.0,0.0
RN7SKP30,8.227695378228576,1.9549919528200892
RNU6-1304P,0.0,0.0
RN7SKP101,0.0,0.0
RNU6-722P,0.0,0.0
RNU6-516P,0.0,0.0
RN7SKP279,0.0,0.0
RNA5SP111,0.0,0.0
RN7SKP293,0.0,0.0
RN7SKP273,0.0,0.0
RNU2-71P,0.0,0.0
RNU6-1052P,0.0,0.0
RNU6-603P,0.0,1.1805042950761995
RNU2-6P,3.756221980468366,0.0
RN7SKP3,0.0,0.0
ENSG00000223342,9.921020958199877,0.0
ENSG00000223343,0.0,21.423490999126454
ENSG00000223344,0.0,0.0
H2BP1,12.887623039569226,0.0
KLF2P3,0.0,0.0
IGLV9-49,0.0,0.0
ZNF385D-AS2,0.0,0.0
HLA-U,0.0,0.0
ENSG00000223353,0.0,0.0
NOTCH4.2,23.013169211879248,2.9721679126292244
ENSG00000223356,1.035316950220846,0.0
EHHADH-AS1,2.791929801412466,0.0
ENSG00000223359,0.0,0.0
ENSG00000223360,0.0,0.0
FTH1P10,0.0,19.40809337275582
CDY15P,0.0,0.0
PSORS1C3.1,1.9136875290214002,0.0
RPS18.1,574.0944940821997,6.4098589455781205
ENSG00000223368,0.0,0.0
HLA-DPB2.1,0.0,0.0
ENSG00000223373,11.172053343401707,0.0
ENSG00000223374,0.0,0.0
ENSG00000223375,0.0,0.0
RPS17P1.1,0.0,0.0
ENSG00000223377,0.0,0.0
ENSG00000223379,2.0991162516233706,0.0
LINC02661,0.0,0.0
LINC01778,0.0,0.0
H2ACP1,0.0,0.0
LINC02068,53.1280859082668,25.20906985094632
SDCBP2P1,0.0,0.0
ENSG00000223390,0.0,0.0
RDXP2,0.0,0.0
CLDN10-AS1,0.0,0.0
ENSG00000223393,6.2297047185156496,0.0
TRBV29OR9-2,0.0,0.0
RBM22P7,0.0,0.0
RPS10P7,77.05103498564225,5.214646716495064
ENSG00000223398,0.0,0.0
ENSG00000223400,0.0,0.0
ENSG00000223402,0.0,0.0
MEG9,105.15297871286542,0.0
LINC00397,5.62608977327419,0.0
DDR1-DT,5.2947896518696504,2.066808270538967
XKRYP5,0.0,0.0
USP9YP18,0.0,0.0
RPL17P17,5.874642529333338,0.0
ENSG00000223410,0.0,0.0
SUCLA2P1,0.0,0.0
RPS26P15,0.9877565621686276,1.0124287273133683
TRIM49D1,131.18827695319033,18.477697025878264
LIMK2P1,4.189010805120978,0.0
ENSG00000223419,0.0,0.0
ENSG00000223421,6.573952661894283,0.0
ENSG00000223422,0.0,0.0
RBM7P1,6.440794842235793,0.0
ENSG00000223428,0.0,0.0
ENSG00000223429,34.050726458632646,0.0
ENSG00000223430,0.0,0.0
MTND6P21,0.0,0.0
ENSG00000223432,0.0,0.0
RPS29P9,0.0,0.0
ENSG00000223436,0.0,0.0
TMSB4XP3,4.223042670440883,0.0
ENSG00000223438,0.0,0.0
HLA-J.1,0.0,0.9548501171341566
ENSG00000223440,0.0,0.0
OR2I1P,0.0,0.0
TH2LCRR,0.0,0.0
USP17L2,19.583727438976638,3.1214251724084816
RPL6P21,0.0,0.0
ENSG00000223446,0.0,0.0
HLA-DPA3,0.0,0.0
LTB.2,0.0,0.0
ENSG00000223450,0.0,0.0
HMGN2P18,0.0,0.0
HCG21,1.0364285781807916,0.0
ENSG00000223455,0.0,0.0
HTATSF1P1,0.0,0.0
LMO7DN-IT1,0.0,0.0
TCAF1P1,0.0,0.0
GAPDHP69,0.0,0.0
ENSG00000223461,0.0,2.884070416465997
ENSG00000223462,0.0,0.0
HLA-H.1,1.0408277143228946,0.0
LST1.2,60.1039577618588,10.552358868005282
